singleSetId,weight,reps,distance,duration,elevationGain,setNumber,exerciseSetParseId,exerciseName,workoutId,workoutDate,fake_user_id
KDGX9F1YtE,60.0,8.0,0.0,0.0,0.0,3,wWdVmGWE3p,Cable Row,oAyMwIpzfY,2019-09-02,fake_id_653
WiCfjtZp7d,34.01946820767298,6.0,0.0,0.0,0.0,1,xFj0GJYkDV,Cable Row,ighOMkGVoD,2018-10-20,fake_id_661
9YUyss5ryF,55.0,6.0,0.0,0.0,0.0,2,NHZ2EqooCV,Cable Row,PKkCJHH31R,2019-08-17,fake_id_659
ktcQG8Ley2,11.339822735890994,8.0,0.0,0.0,0.0,3,FUvhdekKrs,Dumbbell Tricep Extension,0KzrkPTcEb,2019-08-12,fake_id_656
Hj3lBHV8GT,5.0,12.0,0.0,0.0,0.0,1,mslEn0d2zP,Dumbbell Tricep Extension,s6uTJPvKDG,2019-02-06,fake_id_653
0dGcOoCZgc,6.0,12.0,0.0,0.0,0.0,1,7xFJZ5AYSV,Dumbbell Tricep Extension,lQvIiHwPVr,2018-12-27,fake_id_653
fP1BTQFQPK,15.87575183024739,15.0,0.0,0.0,0.0,1,2FsZGcrULH,Dumbbell Tricep Extension,uhG3Rp3FMO,2018-11-14,fake_id_651
TXDciKLU3t,15.87575183024739,6.0,0.0,0.0,0.0,2,xqRZ1LE001,Seated Dumbbell Curl,02tMlDFXKg,2018-08-29,fake_id_651
g7hAK6IHFQ,9.071858188712797,10.0,0.0,0.0,0.0,3,p6kg2BmDHz,Seated Dumbbell Curl,oMhykTLkMc,2019-07-24,fake_id_655
YE5CopGjFH,11.339822735890994,12.0,0.0,0.0,0.0,3,FWbaEA4bOo,Seated Dumbbell Curl,eY9nyhQD1h,2019-01-21,fake_id_656
7FlBFR5Vcq,8.391468824559336,12.0,0.0,0.0,0.0,2,QMfzSxKKEL,Dumbbell Incline Bench Press,qZ5u8qLnCS,2019-05-31,fake_id_654
Iz365Yknq0,5.0,8.0,0.0,0.0,0.0,1,RLGiKR6KgM,Dumbbell Lunge,prAOWqxZd7,2019-08-20,fake_id_659
95FOsUVwEB,18.14371637742559,6.0,0.0,0.0,0.0,3,PjO7aydhvz,Dumbbell Lunge,FvGNuxomVL,2019-02-20,fake_id_660
K4THB37Npu,10.0,5.0,0.0,0.0,0.0,3,IyImQLLZo7,Dumbbell Lunge,BPuO3V5uZ4,2019-03-19,fake_id_663
3HdWb5r31m,11.339822735890994,5.0,0.0,0.0,0.0,3,sXokDEAjPj,Dumbbell Lunge,F8XK5F4yoJ,2019-05-21,fake_id_667
4KSpBJVfsY,6.8038936415345965,8.0,0.0,0.0,0.0,3,2JOqRhBQFE,Dumbbell Lunge,DNSsl8OZ98,2019-07-01,fake_id_655
WCtsbW9OVq,5.443114913227677,10.0,0.0,0.0,0.0,1,RsgCM9YBYB,Dumbbell Shoulder Raise,DulbAhvu7o,2018-11-19,fake_id_656
gmTaaUYVK3,11.339822735890994,8.0,0.0,0.0,0.0,2,seDnIUS1D2,Dumbbell Shoulder Raise,szK0AZ2DNS,2019-03-20,fake_id_660
oKnj0SjuF2,4.535929094356399,10.0,0.0,0.0,0.0,1,2vXfqGIkpq,Dumbbell Shoulder Raise,4RcrK9yXDn,2019-08-14,fake_id_656
KJES9BqRea,56.69911367945497,8.0,0.0,0.0,0.0,2,UF10zEFxkY,Deadlift,6FHbgv9jcJ,2019-04-10,fake_id_660
xi8UwnoB2F,102.05840462301892,10.0,0.0,0.0,0.0,1,SbQw9MLnIZ,Deadlift,XJTYeID8Xg,2019-02-14,fake_id_665
EQdZFHcdjv,20.0,10.0,0.0,0.0,0.0,1,AqdRKTGdNs,Deadlift,2cHUQtz7iV,2019-05-30,fake_id_653
UeBIhF10AH,43.091326396385774,5.0,0.0,0.0,0.0,2,lGbVYBboFJ,Deadlift,kekTkeFRQx,2019-03-12,fake_id_654
O45D76ytY8,79.37875915123695,12.0,0.0,0.0,0.0,3,SapPYWKZCm,Deadlift,hPEy9dQtW5,2019-04-24,fake_id_660
BBvGJYBrdU,142.88176647222653,5.0,0.0,0.0,0.0,5,kaWoNtYQOZ,Deadlift,Edq9ZZH3kc,2019-07-21,fake_id_651
h3gtz3es8x,20.0,10.0,0.0,0.0,0.0,1,rEyHzEQ8hP,Deadlift,zRWwr1Rkk5,2019-06-17,fake_id_653
5Botq1eqRZ,45.0,8.0,0.0,0.0,0.0,1,9XMwFEqbWW,Deadlift,BXvZAKMYlC,2018-01-20,fake_id_669
h5CJ7DeqMN,30.0,12.0,0.0,0.0,0.0,3,zmbEExtDIK,Deadlift,boMS9hqxSq,2019-03-13,fake_id_653
hpdC0bSBBT,45.0,8.0,0.0,0.0,0.0,2,9XMwFEqbWW,Deadlift,BXvZAKMYlC,2018-01-20,fake_id_669
u0p5vF4m0F,61.23504277381137,15.0,0.0,0.0,0.0,3,ZC1FMvs0i8,Deadlift,YOduYidvew,2019-07-23,fake_id_664
GmSKdTGgE1,52.16318458509857,8.0,0.0,0.0,0.0,4,I0s3ra3vFK,Deadlift,5oeVh6eSBL,2019-05-16,fake_id_654
Ltyetv6wvK,5.443114913227677,12.0,0.0,0.0,0.0,3,fSpcrauu79,Dumbbell Rear Delt Raise,IDmjBIFk5z,2018-12-10,fake_id_656
SCJo38tIAE,15.87575183024739,10.0,0.0,0.0,0.0,1,SrNJ0akplm,Dumbbell Fly,swlhn0rWIt,2019-06-24,fake_id_656
X98flsEeqG,13.607787283069193,15.0,0.0,0.0,0.0,1,1uzGuDDOo4,Dumbbell Fly,YP4aBhNFnC,2018-11-26,fake_id_656
2DRUoyL6QW,7.937875915123695,12.0,0.0,0.0,0.0,1,hvSvC47WDS,Dumbbell Fly,HMbnppOrxw,2019-08-08,fake_id_661
Qaz0MiLC1U,15.87575183024739,10.0,0.0,0.0,0.0,3,Y6PbVa3pBM,Dumbbell Fly,22t4WW7aaf,2019-03-04,fake_id_656
A6vuwWcOH8,4.535929094356399,12.0,0.0,0.0,0.0,2,cPZn25A8R7,Dumbbell Fly,uwiuSPFqRT,2019-08-07,fake_id_667
n8gQJkXEJL,30.0,10.0,0.0,0.0,0.0,3,545v5CJhAt,Cable Crossover Fly,UC44hEppmA,2017-06-26,fake_id_652
rQUQoNvSoD,19.95808801516815,10.0,0.0,0.0,0.0,1,GKHj7VTUYT,Cable Crossover Fly,HPM65jszE5,2019-08-22,fake_id_655
79zl2GXRlQ,24.94761001896019,3.0,0.0,0.0,0.0,6,vfmcxxUv1U,Dumbbell Bench Press,cprhbIRkzS,2019-04-03,fake_id_660
Cc9MCpHOFi,15.87575183024739,15.0,0.0,0.0,0.0,2,oH1EEebscG,Dumbbell Bench Press,9oVPjXvAjf,2019-04-12,fake_id_660
j7lcru076u,9.071858188712797,6.0,0.0,0.0,0.0,4,IfjJJB9sjZ,Dumbbell Bench Press,pTkt3v2C8A,2019-09-11,fake_id_657
unoRsrkKkE,6.0,12.0,0.0,0.0,0.0,3,vGXzLIS4Qt,Dumbbell Bench Press,txlk1lHlL9,2019-04-17,fake_id_663
LAskUxyluo,15.87575183024739,8.0,0.0,0.0,0.0,2,cnzdpbU7PV,Dumbbell Bench Press,KXDEfm2MeH,2018-12-17,fake_id_656
Uvvadww2ER,0.0,20.0,0.0,0.0,0.0,2,HIfijMd2mq,Superman,Fcto1Ieasi,2018-12-18,fake_id_653
CKrZFqJTIl,0.0,35.0,0.0,0.0,0.0,4,k4DgQouQVV,Superman,sGo9qH9HmW,2019-07-18,fake_id_654
QphV8ThDgO,40.82336184920758,10.0,0.0,0.0,0.0,1,iNNKf31qxq,Leg Extension,MeN7PKayOT,2019-02-11,fake_id_651
lwNHCoE1dY,220.0,8.0,0.0,0.0,0.0,6,1KEir2NvPD,Leg Extension,gApN2igQqt,2017-04-06,fake_id_652
K2UHarXxFm,35.0,10.0,0.0,0.0,0.0,2,G3VVNaRQhJ,Leg Extension,UoIZRwzAHS,2018-11-09,fake_id_653
syoU1BKD5n,31.75150366049478,12.0,0.0,0.0,0.0,1,aIo2wrAIHP,Leg Extension,nBzZ3w42gp,2018-04-14,fake_id_668
ftM5l5yiiq,31.75150366049478,5.0,0.0,0.0,0.0,4,nbYaKBynXe,Front Squat,5oeVh6eSBL,2019-05-16,fake_id_654
JxScAJGPeD,20.41168092460379,10.0,0.0,0.0,0.0,1,0m4CeBm3w6,Front Squat,CViWDvThWY,2019-05-31,fake_id_654
lr17a2x0gg,70.30690096252415,4.0,0.0,0.0,0.0,3,BDz4WJ8nYN,Front Squat,gDno0rHapw,2019-09-03,fake_id_664
ylEF69xq51,38.55539730202938,3.0,0.0,0.0,0.0,5,QUAvNbJuy5,Front Squat,uUb2CNR6XJ,2019-05-29,fake_id_654
WeDFRGI0rd,31.75150366049478,4.0,0.0,0.0,0.0,2,xNsj8wNEyu,Front Squat,0o1MHtJ26u,2019-09-09,fake_id_654
MZgDvLKwOs,29.483539113316585,12.0,0.0,0.0,0.0,2,UiA6w1FS5y,Front Squat,sJx7mPjfYA,2018-10-05,fake_id_661
h1ghOMox6R,15.87575183024739,5.0,0.0,0.0,0.0,4,lXRG3PkIvl,Front Squat,k7D3mtM1U7,2018-02-25,fake_id_669
yw9EVbII99,5.0,10.0,0.0,0.0,0.0,3,hllAMmvoiL,Front Squat,HaGZXOHxl1,2018-10-22,fake_id_653
EJvGqjNnaY,35.0,7.0,0.0,0.0,0.0,8,5QFAtgwnQK,Barbell Bench Press,3j5QDLPg2a,2018-01-14,fake_id_666
yyizbPArda,74.84283005688056,5.0,0.0,0.0,0.0,6,cYYEA5WDXv,Barbell Bench Press,nBUJJcaY1b,2019-08-17,fake_id_664
snaugCDhrt,63.50300732098956,5.0,0.0,0.0,0.0,5,jOlfwN4QQH,Barbell Bench Press,rXPL6Abib6,2018-09-13,fake_id_658
4NOz3pC1PH,34.01946820767298,8.0,0.0,0.0,0.0,4,273j1fij26,Barbell Bench Press,ylhBWzYF2f,2018-01-25,fake_id_669
CGx7J5Tda6,40.0,8.0,0.0,0.0,0.0,4,bNpMjm3EoV,Barbell Bench Press,hKxJ8KHCFF,2019-04-04,fake_id_653
DV2F5eehx3,15.87575183024739,12.0,0.0,0.0,0.0,2,IfecqdGZx9,Dumbbell Shoulder Press,yo3FqLisqK,2019-08-20,fake_id_664
XNdvqXOmrB,11.339822735890994,12.0,0.0,0.0,0.0,2,F0rzY4sa6t,Dumbbell Shoulder Press,1zxBkJoG7Q,2019-04-22,fake_id_656
c66YSv9FlY,7.5,12.0,0.0,0.0,0.0,2,rjLl8FwOFK,Dumbbell Shoulder Press,mXw0GLNThj,2019-09-06,fake_id_663
poyi8K06ak,0.0,18.0,0.0,0.0,0.0,1,39QK2w0N7R,Bicycle Crunch,f1buCPGMC4,2018-01-16,fake_id_669
2zNXTbxkVi,49.89522003792038,3.0,0.0,0.0,0.0,4,RQeAfdAKvZ,Barbell Curl,3BMX0FVJYN,2019-03-09,fake_id_651
wIbnthh3FC,17.5,10.0,0.0,0.0,0.0,4,p439L6CZRY,Barbell Curl,FwGBMRh9n1,2019-08-15,fake_id_663
ZCoab6Cahr,52.16318458509857,5.0,0.0,0.0,0.0,4,vBCzvqHfRW,Barbell Shoulder Press,KNNlpeFYVt,2018-07-22,fake_id_664
Bx9u8gRadk,22.5,6.0,0.0,0.0,0.0,2,L2rgUmqovg,Barbell Shoulder Press,facJaBaQbW,2019-05-07,fake_id_653
ownMJb3rVg,13.607787283069193,15.0,0.0,0.0,0.0,2,cWqcjLuSHY,Barbell Shoulder Press,FMjirgceAw,2018-10-28,fake_id_661
ABaNuLWufJ,0.0,0.0,0.0,80.0,0.0,2,s8WeOpSr8u,Plank,0KzrkPTcEb,2019-08-12,fake_id_656
HJT5dchGDA,0.0,0.0,0.0,70.0,0.0,3,8yrj19OJWW,Plank,MALrnZ3TCQ,2019-09-06,fake_id_653
hfXoSyllYR,0.0,0.0,0.0,60.0,0.0,2,R6FAxtB7VO,Plank,rOubYF9f9n,2019-08-02,fake_id_654
JtHwaDugpd,9.071858188712797,11.0,0.0,0.0,0.0,1,gdKyUCIhld,Dumbbell Bicep Curl,SVydm0O13S,2019-02-05,fake_id_660
E6eQOwHni9,6.123504277381136,6.0,0.0,0.0,0.0,1,ntegonloye,Dumbbell Bicep Curl,sW8ataBZhL,2019-04-18,fake_id_654
kxyI76QW34,9.071858188712797,10.0,0.0,0.0,0.0,4,R4ybTjjJzC,Dumbbell Bicep Curl,wHSHnJGPos,2019-01-08,fake_id_660
FAOCnB820F,30.0,8.0,0.0,0.0,0.0,2,7RiF3YdkMI,Dumbbell Bicep Curl,52tWnbq7xq,2017-06-06,fake_id_652
dullMkfyld,7.937875915123695,12.0,0.0,0.0,0.0,1,1L00PuigLP,Dumbbell Bicep Curl,IYRE1qPovO,2019-03-19,fake_id_661
H8Sj6SXZoW,9.071858188712797,12.0,0.0,0.0,0.0,2,GJX9a41Z8W,Dumbbell Bicep Curl,OuS9Hlb54c,2019-08-26,fake_id_655
aNJksvMndR,24.94761001896019,8.0,0.0,0.0,0.0,4,zdjnHqTOio,Seated Tricep Press,NCDQ2SFbgC,2018-07-17,fake_id_664
qAb2ikt80r,9.071858188712797,12.0,0.0,0.0,0.0,1,Uz6TZQvkIH,Seated Tricep Press,JYXqGcw6lZ,2019-06-07,fake_id_654
Esr2ORBrvA,20.41168092460379,10.0,0.0,0.0,0.0,1,IGSCOO212E,Bent Over Barbell Row,tL7hJxUWaX,2019-05-06,fake_id_664
ukIN8BNvkJ,31.75150366049478,10.0,0.0,0.0,0.0,1,V0toXBU9bZ,Bent Over Barbell Row,ighOMkGVoD,2018-10-20,fake_id_661
dYGJmcE3K8,40.0,12.0,0.0,0.0,0.0,4,nw3rEcgCQH,Bent Over Barbell Row,u9fBrQoJqB,2019-08-02,fake_id_653
hIVztoWuy7,24.94761001896019,12.0,0.0,0.0,0.0,2,qvdlFlGBIT,Bent Over Barbell Row,fhcFEw5ERO,2019-07-10,fake_id_654
C34nYnPtxT,6.8038936415345965,12.0,0.0,0.0,0.0,3,N1HE3qVXg5,Hammer Curls,pI0zX2tKQo,2019-03-06,fake_id_662
HavTehEo6O,11.339822735890994,12.0,0.0,0.0,0.0,3,UviyMFgZ4f,Hammer Curls,JHL2VaeIzd,2019-03-31,fake_id_656
bEfGV5aW4W,25.0,10.0,0.0,0.0,0.0,3,QtEGt5mrZS,Hammer Curls,ZGDTgdWfLv,2017-08-15,fake_id_652
oz7itUhoAK,11.339822735890994,10.0,0.0,0.0,0.0,1,kmxM04Gl1b,Hammer Curls,XQIU5LmLop,2019-06-12,fake_id_656
YTf9479fFN,13.607787283069193,10.0,0.0,0.0,0.0,1,HkxDFDkrNm,Hammer Curls,IRqdShbgWo,2019-06-06,fake_id_656
AKGo7zXaXN,11.339822735890994,6.0,0.0,0.0,0.0,1,3KcGRcZ51E,Hammer Curls,PxiHzt6Rlt,2018-11-27,fake_id_651
eaIss837sS,13.607787283069193,10.0,0.0,0.0,0.0,1,EhvSux56dS,Hammer Curls,R6e2dF6jKE,2018-11-28,fake_id_656
BQSJGaFpF0,0.0,10.0,0.0,0.0,0.0,3,Cfi91F8dHB,Pull Up,24CPEOd41N,2018-11-07,fake_id_656
YP0vuXHB1Z,0.0,3.0,0.0,0.0,0.0,2,9GKkGoz0Ij,Pull Up,GYkpSXDPd6,2018-11-15,fake_id_651
xdEgdFxt2d,0.0,11.0,0.0,0.0,0.0,1,Jqet9dDeV9,Pull Up,9XgI6XDjXw,2019-09-09,fake_id_656
mWWz1p0sca,70.30690096252415,3.0,0.0,0.0,0.0,3,mYpmjRwjln,Barbell Incline Bench Press,p7AJTWjMhd,2019-07-27,fake_id_664
zTMoE4WpaH,27.215574566138386,10.0,0.0,0.0,0.0,3,bjeN6T08GF,Barbell Incline Bench Press,blFcNmv0uJ,2018-10-04,fake_id_661
2IxtNs6kN5,74.84283005688056,5.0,0.0,0.0,0.0,4,UjxBMPNzkr,Barbell Incline Bench Press,GYkpSXDPd6,2018-11-15,fake_id_651
142dpEB8P2,135.0,12.0,0.0,0.0,0.0,3,ro4BoG7ivc,Barbell Incline Bench Press,hzU5aIj4lo,2017-06-23,fake_id_651
I9O1m2njWD,0.0,0.0,5091.2998046875,1807.0,0.0,1,ZZxkhcJeMv,Running,ctDJ1R2oDO,2018-09-23,fake_id_666
aCEHCU4ULf,17.5,10.0,0.0,0.0,0.0,2,zNNmCcBj4D,Cable Tricep Pushdown,wJRssyNfn9,2018-09-12,fake_id_653
QwloCZOTGE,120.0,6.0,0.0,0.0,0.0,5,eKP2D5DP1x,V-Bar Pulldown,FbZTMRDXu7,2017-08-17,fake_id_652
ody9ILH7zN,190.0,10.0,0.0,0.0,0.0,4,qrh8Mmq9Pb,Seated Machine Calf Press,ane9m5aQiV,2017-05-11,fake_id_652
X7bV0XZC6f,140.0,6.0,0.0,0.0,0.0,5,EaVcr2M3J4,Seated Machine Calf Press,N2DYFiJ8qS,2017-05-28,fake_id_652
B8aKtmX57Q,145.0,8.0,0.0,0.0,0.0,3,eDYdDHV9I6,Smith Machine Close-Grip Bench Press,N2DYFiJ8qS,2017-05-28,fake_id_652
TzsQJIHRvU,90.0,8.0,0.0,0.0,0.0,1,U1khiTFhOj,Hammerstrength Incline Chest Press,8IH9ubASdN,2017-05-09,fake_id_652
sjVO4vFe8m,50.0,10.0,0.0,0.0,0.0,2,exwNzA4dHj,Dumbbell Shrug,WdmzkYvDxh,2017-06-29,fake_id_652
bz3G8GR9vc,50.0,15.0,0.0,0.0,0.0,3,m1FEOmHJY1,Tricep Extension,Xez0yALanR,2017-07-09,fake_id_651
p5yk2ZbF4l,40.0,5.0,0.0,0.0,0.0,3,5ANFckkAiJ,Incline Dumbbell Curl,ZtyT2lFy6z,2017-07-17,fake_id_651
1gst6pc9VF,3.0,10.0,0.0,0.0,0.0,2,OS33OMZgH8,Incline Barbell Skull Crusher,wJRssyNfn9,2018-09-12,fake_id_653
xPfrAwpcH9,5.0,12.0,0.0,0.0,0.0,1,ecGi1Rm40N,Freemotion Shoulder Press,fLWS8urOeY,2018-07-23,fake_id_653
HrZHeV3etE,50.0,10.0,0.0,0.0,0.0,1,0Fa0ZHkBd6,Dumbbell Shrug,6c2K2BboEr,2017-06-14,fake_id_652
ViBqkU82d6,230.0,8.0,0.0,0.0,0.0,3,bBxj7eZfUV,Incline Push Up,scmwVb8AdC,2017-07-21,fake_id_652
QElARNzWEd,115.0,10.0,0.0,0.0,0.0,2,DBfXzbrmQe,Clam,g2NE59VDfM,2017-04-07,fake_id_652
gSklclN9rP,15.0,10.0,0.0,0.0,0.0,1,Y6kLe6pnuZ,Dumbbell Lateral Raise,hijiezUSC8,2017-04-10,fake_id_652
xPq1W3LE9d,4.535929094356399,15.0,0.0,0.0,0.0,1,l1cT0TCVo4,Medicine Ball Slam,wTbgEvkayH,2019-07-27,fake_id_654
TBGisbzuAs,13.607787283069193,10.0,0.0,0.0,0.0,1,IzUTHKBhhL,Hammerstrength Chest Press,2KKf7EB9m5,2019-08-17,fake_id_657
sGApvPjP4Y,0.0,8.0,0.0,0.0,0.0,1,pTwCGNOmug,Prone Hip Circle,FM5dXlPxxD,2019-08-08,fake_id_663
MWcEomHuvu,0.0,22.0,0.0,0.0,0.0,1,C7OgyEe3ZC,Plank Jack on Elbows,xUNMNC4V27,2019-09-05,fake_id_655
Rvj1DlFL8i,17.5,7.0,0.0,0.0,0.0,2,HZKzJEzeaX,Barbell Step Up,DeGHgh5owC,2019-04-07,fake_id_663
U7WW8VBkWk,31.75150366049478,4.0,0.0,0.0,0.0,2,epbwIxa5ld,Hammerstrength Chest Press,jEiyNJg2Xk,2018-07-27,fake_id_658
TBXDXDdZgG,43.091326396385774,12.0,0.0,0.0,0.0,4,sWC9DqYybY,Barbell Decline Bench Press,bB136pxmx5,2019-05-11,fake_id_664
Dbmr6hrP9Q,15.87575183024739,10.0,0.0,0.0,0.0,2,xdycgyDtQq,Arnold Dumbbell Press,HnSXDx6VhS,2018-10-02,fake_id_661
9AN4cm3zSc,24.94761001896019,8.0,0.0,0.0,0.0,2,oIeEHhz0DM,Clean,NeFWp7cAII,2019-07-19,fake_id_654
T54Umvcy6L,0.0,8.0,0.0,0.0,0.0,4,RuKkGSGvaJ,Bosu Ball Push Up,CjaIjwpEGp,2019-07-25,fake_id_653
JCyblVoOTO,142.88176647222653,5.0,0.0,0.0,0.0,3,8IPdOGkbi6,Barbell Shrug,Y4kLrafERO,2018-09-27,fake_id_651
8MmdexdbAf,0.0,25.0,0.0,0.0,0.0,3,QTA6mQKenA,Bosu Ball Crunch,M67E2sJg1Q,2019-02-05,fake_id_653
y5FnLEgMrc,0.0,0.0,531.08352,180.0,0.0,3,05aUrjCD8H,Running - Treadmill,r5dqNmyk8k,2018-08-22,fake_id_661
yVZIxjfmsy,0.0,11.0,0.0,0.0,0.0,3,6jAVUuvULi,Exercise Ball Pull In,xWITbSpNFj,2019-06-26,fake_id_663
T9Zizr5M7g,54.43114913227677,10.0,0.0,0.0,0.0,1,f9EFzs0Eqr,Machine Rear Delt Fly,sQMmhHeNZE,2018-12-19,fake_id_660
zJOBGFEy6t,15.87575183024739,6.0,0.0,0.0,0.0,3,NXXMrlyQsm,Cable Bicep Curl,RAh9BF5bBv,2019-06-18,fake_id_664
a6CfpMchag,24.94761001896019,6.0,0.0,0.0,0.0,5,3wyy9Kovsm,Hammerstrength High Row,fbP8ewmLje,2019-05-23,fake_id_667
WBMCRZCKrt,0.0,5.0,0.0,0.0,0.0,5,t9T6zePZGp,Chin Up,czw7sRvshy,2019-05-17,fake_id_654
BxvRU5PICT,5.669911367945497,8.0,0.0,0.0,0.0,1,9PzasmcvDx,Dumbbell Bulgarian Split Squat,fx26ymKXw6,2019-06-20,fake_id_661
xVRLZw2UDI,0.0,0.0,0.0,45.0,0.0,2,QcmVVdrRvA,Bosu Ball Plank,3GK6kZBttB,2019-05-20,fake_id_656
KoSchThN0z,20.41168092460379,8.0,0.0,0.0,0.0,2,dsclxRwmcg,Good Morning,5oeVh6eSBL,2019-05-16,fake_id_654
V0YD7JcJkp,40.82336184920758,15.0,0.0,0.0,0.0,3,wLQ6QWZTGp,Smith Machine Close-Grip Bench Press,t9FjxxeZW6,2019-06-24,fake_id_664
36z3DB3Ymx,45.35929094356398,10.0,0.0,0.0,0.0,1,BRjC5SFb4Q,Cable Tricep Extension,ASazO1NzHx,2019-03-25,fake_id_665
NapIxFaLwq,20.0,8.0,0.0,0.0,0.0,4,BCzBMTzBo9,Smith Machine Squat,lkHuz9NuKh,2019-07-09,fake_id_659
nIyEk2Kgdw,2.2679645471781997,6.0,0.0,0.0,0.0,1,MblPcXFifS,Around the Worlds,CU3LDXhaok,2019-08-16,fake_id_654
BcFZpgKRes,22.67964547178199,2.0,0.0,0.0,0.0,1,eG45jVCAUK,Push Press,t0oxDbFW5v,2019-02-08,fake_id_657
db4h6CiNuK,20.41168092460379,8.0,0.0,0.0,0.0,1,H8jVeyjSrD,Hammerstrength Iso Row,rWWz7MZmAJ,2018-11-06,fake_id_660
YBQBr9rRJX,3.4019468207672983,10.0,0.0,0.0,0.0,2,Z94ARKrMsq,Cable Lateral Raise,QCU6htWGHz,2018-08-14,fake_id_661
JJdW6Ih4QL,12.473805009480095,10.0,0.0,0.0,0.0,2,6rQaXzpGvW,Cable Russian Twists,45Lb3tj8K5,2019-03-02,fake_id_665
iPaBYAV1De,0.0,12.0,0.0,0.0,0.0,2,sRQQoFvWbK,Hanging Knee Raise,3KO99wy0KC,2019-07-13,fake_id_651
Og5HNAxDJG,12.5,10.0,0.0,0.0,0.0,2,AowX23tYve,Dumbbell Upright Row,YAxCAl6Z51,2018-10-19,fake_id_653
amdS2fopKS,22.67964547178199,8.0,0.0,0.0,0.0,1,3FxSkHj29E,Split Squat,0zLOcl9ffh,2018-05-08,fake_id_668
huWlLNzOnD,13.607787283069193,10.0,0.0,0.0,0.0,2,Xki09KLNy8,Reverse Lunge,EFio1upIXH,2019-06-07,fake_id_655
OPjccB25KM,26.081592292549285,8.0,0.0,0.0,0.0,5,wgDYrhXC0w,Cable Tricep Pushdown,LqWkUaLkDO,2019-05-15,fake_id_664
9BoCCPNmg7,20.41168092460379,10.0,0.0,0.0,0.0,2,k7HQjwBbBq,Standing Machine Calf Press,i2a1SjzA0m,2018-10-20,fake_id_661
IyWjB5LBuf,0.0,20.0,0.0,0.0,0.0,2,lgBliMBXdR,Scissor Kick,CViWDvThWY,2019-05-31,fake_id_654
71XZgwsy7F,0.0,15.0,0.0,0.0,0.0,1,txbFfB8Zpm,Hanging Leg Raise,SdbVZFupy3,2018-08-07,fake_id_661
g0JF53iJYd,0.0,8.0,0.0,0.0,0.0,1,UTi8OcoShq,Toes to Bar,ojCPLSuCix,2019-04-11,fake_id_653
idOO0fCmzJ,20.41168092460379,10.0,0.0,0.0,0.0,4,BBefqPffgD,Stiff-Legged Barbell Good Morning,clMzlti71T,2019-06-25,fake_id_654
NI189fWzdi,0.0,14.0,0.0,0.0,0.0,2,r63c438vLD,Leg Pull-In,maGqyWajRU,2019-06-21,fake_id_654
szaqlkcQs4,31.75150366049478,12.0,0.0,0.0,0.0,2,fAVDTAlzpI,Smith Machine Bent Over Row,nBzZ3w42gp,2018-04-14,fake_id_668
SvhT1Q6JCD,45.0,10.0,0.0,0.0,0.0,4,VUfNXQwty5,Wide Grip Lat Pulldown,dCbXAqH2tW,2019-03-07,fake_id_653
f0kQl48e4x,20.41168092460379,14.0,0.0,0.0,0.0,1,cbiizWTRkp,Oblique Crunch,MKfsuNzmio,2019-07-22,fake_id_664
BlPiMewB5R,0.0,0.0,0.0,40.0,0.0,3,1T5Cir6EPP,Forward Stability Ball Plank,8WcmMUacLx,2019-02-19,fake_id_653
fvKMbcdvQl,104.32636917019714,10.0,0.0,0.0,0.0,3,qsbmqUFbXv,Standing Machine Calf Press,VlfwNFhoCe,2019-01-31,fake_id_660
wVwJmIYkkL,10.659433371737533,12.0,0.0,0.0,0.0,3,gVQ5L9pMqi,Dumbbell Clean,TOYeUydGzJ,2019-07-30,fake_id_654
3NEIGfAnlZ,0.0,0.0,4000.0,600.0,0.0,1,rdcA6BbadB,Elliptical,RPEmoPibbi,2019-07-31,fake_id_663
CdabfKFDkB,0.0,8.0,0.0,0.0,0.0,1,vNZoph673o,Stir the Pot,hKxJ8KHCFF,2019-04-04,fake_id_653
x1GiGOvU02,15.87575183024739,10.0,0.0,0.0,0.0,2,Qgpssq30cj,Kettlebell Swing,av4tDpAPBD,2019-08-22,fake_id_660
uRcwbK1RIo,0.0,21.0,0.0,0.0,0.0,2,UfsFoIVJqn,Plank Jack on Elbows,Mt3HLaYzq0,2019-08-15,fake_id_654
ZmHZ6ld1Fz,7.0,17.0,0.0,0.0,0.0,3,t70E7iOTy3,Dumbbell Upright Row,lvFdHE1p8o,2019-08-16,fake_id_653
oVxLBnKNHu,29.483539113316585,12.0,0.0,0.0,0.0,1,BJCSun6KSU,Single Arm Landmine Press,TObUV3PAK8,2019-06-29,fake_id_656
FnbWlLiUeV,11.339822735890994,12.0,0.0,0.0,0.0,3,UfSpBva6YQ,Kettlebell Upright Row,CuLQ0EUwTl,2018-11-13,fake_id_661
xFiqKZZKnA,63.50300732098956,8.0,0.0,0.0,0.0,3,YPqYUcXs9i,Smith Machine Squat,NEX5Sl2zsB,2018-05-01,fake_id_668
Jy7Z4corCK,30.0,12.0,0.0,0.0,0.0,1,xYGQ0NgWcO,Landmine Press,KGEwftq9Fk,2019-02-14,fake_id_653
BxI7d8b9ZG,0.0,0.0,4683.1910400000015,720.0,0.0,1,z0OYzIg9hn,Cycling - Stationary,pF3kcmUdwz,2019-05-03,fake_id_664
